event_id,fire_start_date,fire_end_date,fire_duration_days,fire_latitude,fire_longitude,fire_max_frp,fire_avg_frp,fire_total_frp,confidence,station_id,station_name,station_distance_km,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
11,2013-01-31,2013-01-31,1,34.3527,-119.0785,15.0,15.0,15.0,73,72392623136,"CAMARILLO AIRPORT, CA US",15.71472000733088,55.733333333333334,84.0,67.95333333333335,1.2599999999999998,25,7.376666666666667,28.9,28.549999999999994,40.98039215686275
12,2013-01-31,2013-01-31,1,34.4128,-118.8109,24.2,24.2,24.2,81,72383023187,"SANDBERG, CA US",37.92986138915497,41.73333333333333,66.2,52.24666666666667,1.45,21,13.176666666666668,39.0,16.416666666666668,26.924731182795693
13,2013-01-29,2013-01-31,3,34.5301,-117.9488,6.0,5.2,10.4,66,72382023182,"PALMDALE AIRPORT, CA US",18.541399497979892,40.23571428571428,68.0,56.82142857142856,0.37,22,6.067857142857142,28.0,16.925,85.6079027355623
14,2013-01-30,2013-01-30,1,35.3819,-120.0992,306.4,117.95,707.6999999999999,94,72289793206,"SAN LUIS OBISPO MCCHESNEY FIELD, CA US",62.548916824786936,48.97931034482758,77.0,64.60344827586206,1.02,23,3.355172413793104,22.0,37.01379310344827,43.73152709359605
15,2013-01-28,2013-01-28,1,35.5455,-119.3953,5.3,5.3,5.3,54,72384023155,"BAKERSFIELD AIRPORT, CA US",39.71560629242935,46.06296296296296,73.9,60.7074074074074,0.8300000000000001,20,2.951851851851852,24.1,34.97037037037037,49.53006770211071
16,2013-01-09,2013-01-09,1,35.621,-115.3544,5.0,5.0,5.0,62,72209653127,"LAS VEGAS HENDERSON AIRPORT, NV US",46.480078302366216,38.675,63.9,52.825,0.0,8,4.574999999999999,15.0,12.575000000000001,386.74999999999994
17,2013-01-29,2013-01-29,1,35.7373,-119.2991,7.3,7.3,7.3,54,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",41.72852153158077,43.18928571428571,71.6,57.32857142857142,0.6400000000000001,22,3.1,20.0,35.76428571428571,58.3638996138996
18,2013-01-15,2013-01-15,1,35.7405,-119.0643,20.8,20.8,20.8,73,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",32.072962337701625,40.52142857142858,60.8,53.471428571428575,0.38,11,3.1214285714285714,20.0,34.02857142857143,84.41964285714288
19,2013-01-10,2013-01-10,1,36.0243,-119.315,15.0,15.0,15.0,51,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",28.033306478929426,41.74444444444445,60.8,55.8,0.32,7,2.6666666666666665,9.9,35.833333333333336,99.39153439153439
20,2013-01-28,2013-01-28,1,36.0533,-119.1172,11.7,11.7,11.7,61,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",6.624189102191697,43.229629629629635,71.6,57.53333333333333,0.6400000000000001,21,3.0666666666666664,20.0,35.77777777777778,58.41841841841842
21,2013-01-27,2013-01-28,2,36.2196,-119.0657,12.8,11.066666666666668,33.2,71,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",21.110748429593748,42.94615384615385,71.6,57.54615384615384,0.6000000000000001,21,2.9692307692307693,20.0,35.465384615384615,61.35164835164835
22,2013-01-28,2013-01-28,1,36.2273,-120.2319,20.1,20.1,20.1,81,74702023110,"LEMOORE REEVES NAS, CA US",33.43108660302331,42.229629629629635,64.9,56.629629629629626,0.4600000000000001,16,4.274074074074075,19.0,34.44074074074074,75.41005291005291
23,2013-01-27,2013-01-27,1,36.3489,-119.1915,12.9,12.9,12.9,72,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",23.4183755446637,43.18461538461539,66.2,57.199999999999996,0.21000000000000002,23,2.5538461538461537,19.0,35.32692307692308,139.30521091811414
24,2013-01-30,2013-01-30,1,36.4171,-120.3411,28.2,16.2,48.6,82,74702023110,"LEMOORE REEVES NAS, CA US",44.396756308888705,42.19655172413793,64.9,56.54827586206897,0.4600000000000001,18,4.420689655172414,19.0,34.289655172413795,75.35098522167488
25,2013-01-28,2013-01-28,1,36.4187,-119.2864,12.3,12.3,12.3,52,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",16.94889706644396,43.45185185185186,66.2,57.26666666666666,0.21000000000000002,24,2.737037037037037,19.0,35.56666666666666,140.1672640382318
26,2013-01-30,2013-01-30,1,36.5153,-120.1226,6.5,6.5,6.5,54,74702023110,"LEMOORE REEVES NAS, CA US",27.839508324123514,42.19655172413793,64.9,56.54827586206897,0.4600000000000001,18,4.420689655172414,19.0,34.289655172413795,75.35098522167488
27,2013-01-30,2013-01-30,1,36.5229,-120.3133,24.8,24.8,24.8,86,74702023110,"LEMOORE REEVES NAS, CA US",45.48612533996354,42.19655172413793,64.9,56.54827586206897,0.4600000000000001,18,4.420689655172414,19.0,34.289655172413795,75.35098522167488
28,2013-01-28,2013-01-28,1,36.5273,-119.8899,5.3,4.5,9.0,62,74702023110,"LEMOORE REEVES NAS, CA US",22.540481934930078,42.229629629629635,64.9,56.629629629629626,0.4600000000000001,16,4.274074074074075,19.0,34.44074074074074,75.41005291005291
29,2013-01-28,2013-01-28,1,36.6087,-119.8274,3.6,3.6,3.6,52,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",22.43207612383816,46.04444444444445,68.0,59.211111111111116,0.5900000000000001,21,2.462962962962963,22.9,36.833333333333336,66.73107890499195
30,2013-01-28,2013-01-28,1,36.6538,-119.5392,12.7,9.1,18.2,73,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",24.488129020032584,46.04444444444445,68.0,59.211111111111116,0.5900000000000001,21,2.462962962962963,22.9,36.833333333333336,66.73107890499195
31,2013-01-10,2013-01-10,1,36.6587,-120.3738,13.7,13.7,13.7,61,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",46.53223490726496,41.96666666666667,57.0,54.08888888888888,1.03,7,2.2555555555555555,12.0,36.988888888888894,37.13864306784661
32,2013-01-27,2013-01-27,1,36.7234,-120.7127,10.0,10.0,10.0,68,99999993243,"MERCED 23 WSW, CA US",60.1603749134764,41.00769230769231,62.8,55.2576923076923,0.9400000000000001,22,,,9999.899999999998,39.430473372781066
33,2013-01-10,2013-01-28,19,36.8719,-120.068,23.1,15.300000000000002,45.900000000000006,82,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",13.423431933485457,41.96666666666667,57.0,54.08888888888888,1.03,7,2.2555555555555555,12.0,36.988888888888894,37.13864306784661
34,2013-01-30,2013-01-30,1,37.181,-119.7007,7.1,7.1,7.1,62,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",44.56449030176042,45.96551724137932,68.0,58.9896551724138,0.6100000000000001,22,2.472413793103448,22.9,36.62758620689655,64.74016512870325
35,2013-01-16,2013-01-16,1,37.3443,-118.3363,26.1,26.1,26.1,72,72480023157,"BISHOP AIRPORT, CA US",3.89187464895866,31.453333333333333,66.0,51.16666666666666,0.0,15,7.099999999999999,22.9,12.273333333333332,314.5333333333333
36,2013-01-31,2013-01-31,1,37.481,-114.4197,13.4,13.4,13.4,69,72484653123,"LAS VEGAS AIR TERMINAL, NV US",165.0014787221983,44.54999999999998,66.0,55.78333333333333,0.37000000000000005,26,5.423333333333333,22.9,15.88,94.78723404255314
37,2013-01-28,2013-01-28,1,37.53,-120.9466,14.5,14.5,14.5,75,72492623258,"MODESTO AIRPORT, CA US",10.634017826578583,42.98888888888888,63.0,55.837037037037035,1.27,24,2.5925925925925926,15.9,35.98888888888889,31.3787510137875
38,2013-01-28,2013-01-28,1,37.5769,-121.0813,9.1,9.1,9.1,66,72492623258,"MODESTO AIRPORT, CA US",15.027299543031239,42.98888888888888,63.0,55.837037037037035,1.27,24,2.5925925925925926,15.9,35.98888888888889,31.3787510137875
39,2013-01-30,2013-01-30,1,37.6751,-120.7644,27.0,15.933333333333332,47.8,86,72492623258,"MODESTO AIRPORT, CA US",21.854314711425612,43.28965517241379,63.0,55.98620689655172,1.27,26,2.8689655172413793,15.9,36.010344827586216,31.59828844701736
40,2013-01-27,2013-01-27,1,37.7678,-121.1083,5.6,5.6,5.6,51,72492023237,"STOCKTON AIRPORT, CA US",18.85890777457167,41.83846153846154,64.9,55.388461538461534,1.29,19,2.773076923076923,20.0,36.11923076923077,30.099612617598225
41,2013-01-31,2013-01-31,1,38.2362,-121.6103,23.3,23.3,23.3,67,72483023232,"SACRAMENTO AIRPORT ASOS, CA US",32.58300959708519,42.779999999999994,66.0,56.230000000000004,0.96,26,2.3433333333333333,14.0,34.056666666666665,40.35849056603773
42,2013-01-30,2013-01-30,1,38.3646,-121.6067,17.9,17.9,17.9,79,72483023232,"SACRAMENTO AIRPORT ASOS, CA US",19.98209523097432,42.651724137931026,66.0,56.06551724137931,0.96,25,2.3551724137931034,14.0,33.96896551724138,40.23747560182172
43,2013-01-30,2013-01-30,1,38.482,-122.3416,11.8,11.8,11.8,55,72495593227,"NAPA CO AIRPORT, CA US",31.217349612324053,43.941379310344836,64.9,57.61724137931035,0.36,26,4.372413793103448,22.9,34.679310344827584,95.52473763118444
44,2013-01-21,2013-01-21,1,38.67,-120.5704,7.6,7.6,7.6,61,72064500227,"PLACERVILLE AIRPORT, CA US",20.6069220496407,42.010000000000005,62.6,49.910000000000004,0.0,20,3.3449999999999998,14.0,25.235,420.1
45,2013-01-21,2013-01-21,1,38.9454,-121.5412,6.7,6.7,6.7,60,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",17.65674459984315,40.19,64.0,53.60999999999999,0.45,17,2.555,18.1,32.385,73.07272727272726
46,2013-01-21,2013-01-21,1,39.0195,-121.4114,13.9,13.9,13.9,76,72483793216,"BEALE AFB, CA US",12.867477834051199,39.455,60.8,52.605,0.33999999999999997,17,3.745,20.0,31.93,89.67045454545455
47,2013-01-21,2013-01-21,1,39.2237,-121.5987,6.8,6.8,6.8,62,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",13.90398162448825,40.19,64.0,53.60999999999999,0.45,17,2.555,18.1,32.385,73.07272727272726
48,2013-01-30,2013-01-30,1,39.2722,-121.8504,7.6,7.6,7.6,62,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",35.342000760307904,42.77241379310345,61.0,54.455172413793115,0.75,23,2.6999999999999993,15.0,35.255172413793105,50.320486815415826
49,2013-01-20,2013-01-20,1,39.3583,-122.6046,13.3,13.3,13.3,69,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",70.88420739681338,39.731578947368426,66.0,57.06315789473683,0.8800000000000001,11,1.1315789473684208,15.0,32.23157894736841,40.54242749731472
50,2013-01-30,2013-01-30,1,40.5186,-121.9697,23.2,16.95,33.9,73,72592024257,"REDDING AIRPORT, CA US",36.41400996783087,43.389655172413796,9999.9,1087.051724137931,0.9600000000000002,25,2.9068965517241376,22.0,28.489655172413794,40.933636955107346
51,2013-01-23,2013-01-23,1,41.377,-123.9703,48.9,48.9,48.9,79,72594524283,"ARCATA EUREKA AIRPORT, CA US",46.69099040305026,40.409090909090914,69.1,51.34090909090909,1.3900000000000001,6,2.590909090909091,19.0,36.49545454545454,27.12019524100061
52,2013-02-06,2013-02-06,1,32.5006,-114.7917,45.0,35.95,71.9,74,74003503145,"YUMA MCAS, AZ US",25.543475921434982,57.44666666666667,79.0,69.47,1.02,27,5.836666666666667,25.1,26.916666666666668,51.291666666666664
53,2013-02-01,2013-02-01,1,32.67,-114.0898,9.0,9.0,9.0,65,99999953154,"YUMA 27 ENE, AZ US",21.335967148456334,52.876666666666665,78.4,66.39333333333333,0.65,27,,,9999.900000000001,70.50222222222222
54,2013-02-06,2013-02-06,1,32.6842,-115.6099,109.8,81.45,162.9,99,74718503144,"IMPERIAL CO AIRPORT, CA US",17.103997599777905,54.98666666666666,79.0,70.14333333333335,0.65,27,4.18,29.9,30.88666666666667,73.31555555555555
55,2013-02-01,2013-02-06,6,32.7213,-115.4643,32.6,20.35,40.7,83,74718503144,"IMPERIAL CO AIRPORT, CA US",17.70728807263325,52.37,78.1,67.87666666666668,0.65,27,4.449999999999999,29.9,27.306666666666672,69.82666666666667
56,2013-02-07,2013-02-07,1,32.8388,-115.4132,85.7,63.73333333333333,191.2,76,74718503144,"IMPERIAL CO AIRPORT, CA US",18.138838459482155,55.336666666666666,79.0,70.51666666666667,0.62,28,3.993333333333333,29.9,31.076666666666668,76.85648148148148
57,2013-02-06,2013-02-06,1,32.8496,-116.4479,19.0,19.0,19.0,69,74718603164,"CAMPO ASOS, CA US",24.90961928833937,48.41333333333333,73.9,61.59,2.14,22,7.9433333333333325,28.9,25.339999999999996,21.613095238095234
58,2013-02-04,2013-02-04,1,32.9351,-115.3967,19.9,19.9,19.9,56,74718503144,"IMPERIAL CO AIRPORT, CA US",22.867570973219213,53.926666666666655,79.0,69.21000000000001,0.65,27,4.213333333333333,29.9,29.503333333333337,71.9022222222222
59,2013-02-02,2013-02-25,24,33.1843,-115.5054,89.3,49.16666666666666,590.0,93,74718503144,"IMPERIAL CO AIRPORT, CA US",39.607851946870476,52.75666666666667,78.1,68.34333333333333,0.65,27,4.366666666666666,29.9,27.833333333333332,70.34222222222222
60,2013-02-05,2013-02-12,8,33.2343,-115.5365,131.0,83.74000000000001,418.7000000000001,93,74718503144,"IMPERIAL CO AIRPORT, CA US",44.58455895781823,54.51999999999999,79.0,69.71000000000001,0.65,27,4.1899999999999995,29.9,30.34666666666667,72.69333333333331
61,2013-02-07,2013-02-07,1,33.3404,-116.894,23.7,16.5,33.0,82,74505653120,"RAMONA AIRPORT, CA US",33.65383600146755,50.10666666666666,80.1,66.77333333333333,1.4300000000000002,24,3.9966666666666657,20.0,31.91666666666667,32.74945533769063
62,2013-02-02,2013-02-02,1,33.4362,-114.7279,26.9,26.9,26.9,84,74718823158,"BLYTHE ASOS, CA US",20.318593417599324,52.330000000000005,75.9,66.30333333333334,0.77,28,5.546666666666666,28.0,23.236666666666668,60.14942528735633
63,2013-02-01,2013-02-01,1,33.4977,-114.6233,20.0,20.0,20.0,78,74718823158,"BLYTHE ASOS, CA US",16.824754359327457,52.02333333333333,75.9,65.90333333333335,0.77,28,5.713333333333334,28.0,22.416666666666668,59.79693486590038
64,2013-02-23,2013-02-23,1,33.6627,-116.1625,77.1,71.05,142.1,79,74718703104,"DESERT RESORTS REGIONAL AIRPORT, CA US",3.4501292767088403,57.17,82.9,73.29333333333334,0.37,28,4.4,26.0,34.22666666666667,121.63829787234043
65,2013-02-07,2013-02-07,1,33.7281,-116.7052,10.3,10.3,10.3,64,72286893138,"PALM SPRINGS ASOS, CA US",24.620000304641387,58.59666666666667,82.0,71.44333333333333,0.61,27,3.7800000000000002,22.0,26.806666666666665,82.5305164319249
66,2013-02-26,2013-02-26,1,33.8116,-114.4632,159.7,102.5,307.5,100,74718823158,"BLYTHE ASOS, CA US",35.161601193997235,55.98,79.0,70.3,0.15000000000000002,28,5.733333333333334,26.0,30.34,223.92
67,2013-02-05,2013-02-14,10,33.8237,-115.4071,16.9,10.35,20.7,75,74718823158,"BLYTHE ASOS, CA US",80.17253545607515,53.739999999999995,75.9,67.59333333333333,0.77,28,5.386666666666667,28.0,26.12333333333334,61.77011494252873
68,2013-02-07,2013-02-25,19,33.9419,-114.3788,28.4,20.7,62.1,86,99999953172,"LAKE HAVASU CITY 19 SE, AZ US",43.932453844965075,53.04666666666665,73.9,66.72000000000001,0.9500000000000001,26,,,9999.900000000001,50.520634920634905
69,2013-02-06,2013-02-25,20,34.0948,-117.5271,5.4,4.720000000000001,23.6,65,74704003102,"ONTARIO INTERNATIONAL AIRPORT, CA US",7.20611427217902,54.91,82.0,69.00666666666666,1.14,21,3.4666666666666677,25.1,30.656666666666663,44.28225806451613
70,2013-02-01,2013-02-01,1,34.2025,-118.9838,6.6,6.6,6.6,51,72392623136,"CAMARILLO AIRPORT, CA US",11.566476324914014,55.95333333333333,84.0,68.31666666666666,1.2599999999999998,25,7.28,28.9,28.89666666666666,41.142156862745104
71,2013-02-21,2013-02-28,8,34.2431,-119.2145,8.6,8.233333333333334,24.700000000000003,73,72392793110,"OXNARD VENTURA CO AIRPORT, CA US",4.906638581075546,53.936666666666675,82.0,63.87,1.1,23,5.816666666666666,22.0,41.07333333333334,44.94722222222222
72,2013-02-05,2013-02-13,9,34.3124,-118.916,19.1,12.1,24.200000000000003,78,72392623136,"CAMARILLO AIRPORT, CA US",22.102768856431037,56.419999999999995,84.0,68.71000000000001,1.26,25,6.593333333333333,28.9,32.086666666666666,41.48529411764705
73,2013-02-04,2013-02-21,18,34.4207,-118.8091,18.5,11.7,58.5,81,72383023187,"SANDBERG, CA US",37.03088108620302,43.596666666666664,66.2,54.12666666666666,1.46,20,12.536666666666665,39.0,18.963333333333335,27.946581196581192
74,2013-02-05,2013-02-07,3,34.5279,-117.9525,7.0,6.8,13.6,70,72382023182,"PALMDALE AIRPORT, CA US",18.36173518008833,43.07333333333333,70.0,59.42000000000001,0.39,24,5.88,28.0,21.323333333333334,87.9047619047619
75,2013-02-01,2013-02-01,1,34.6899,-120.214,22.5,20.5,41.0,74,72376293244,"SANTA YNEZ AIRPORT, CA US",17.914724359007295,46.84,77.0,63.92000000000001,699.93,23,3.74,22.9,34.45666666666666,0.0669114180820822
76,2013-02-05,2013-02-05,1,34.8059,-118.5262,7.5,7.5,7.5,68,72383023187,"SANDBERG, CA US",23.15431544767589,43.946666666666665,66.2,54.55666666666666,1.46,20,12.573333333333332,39.0,19.709999999999997,28.17094017094017
77,2013-02-22,2013-02-22,1,34.9504,-120.2963,7.9,7.9,7.9,63,72394023273,"SANTA MARIA PUBLIC AIRPORT, CA US",18.39719655807692,49.82333333333334,80.1,65.87333333333332,1.32,14,4.203333333333334,20.0,42.143333333333345,35.086854460093896
78,2013-02-23,2013-02-23,1,34.9666,-119.8952,8.7,8.7,8.7,63,72376293244,"SANTA YNEZ AIRPORT, CA US",44.66078416137756,48.47999999999999,77.0,63.74,599.9399999999999,24,3.7866666666666666,22.9,39.506666666666675,0.0807946136924205
79,2013-02-28,2013-02-28,1,35.09,-118.9324,6.6,6.6,6.6,60,72384023155,"BAKERSFIELD AIRPORT, CA US",40.57059007541279,50.36333333333333,75.9,64.82333333333332,0.6,27,3.396666666666667,19.0,35.85,71.94761904761904
80,2013-02-12,2013-02-12,1,35.104,-119.1338,13.0,11.35,22.7,75,72384023155,"BAKERSFIELD AIRPORT, CA US",37.67957598640436,48.37333333333334,73.9,62.62666666666667,0.6900000000000002,23,2.7633333333333336,15.9,36.833333333333336,61.232067510548525
81,2013-02-23,2013-02-28,6,35.2458,-118.8695,9.1,7.233333333333333,21.7,65,72384023155,"BAKERSFIELD AIRPORT, CA US",29.369723481251565,50.68333333333333,75.9,64.03333333333333,1.21,22,3.4100000000000006,19.0,38.35666666666667,38.68956743002544
82,2013-02-07,2013-02-07,1,35.3178,-118.8765,11.9,11.9,11.9,70,72384023155,"BAKERSFIELD AIRPORT, CA US",23.67873823169709,47.96333333333334,73.9,62.440000000000005,0.7,24,2.7199999999999998,24.1,37.04333333333333,59.95416666666668
83,2013-02-03,2013-02-20,18,35.3713,-120.0486,8.5,5.75,23.0,73,72289793206,"SAN LUIS OBISPO MCCHESNEY FIELD, CA US",67.72833381714142,49.35333333333333,77.0,65.25,1.02,24,3.2433333333333336,22.0,38.24666666666667,44.06547619047618
84,2013-02-28,2013-02-28,1,35.4259,-119.0093,17.9,16.45,32.9,79,72384023155,"BAKERSFIELD AIRPORT, CA US",5.182688779311632,50.36333333333333,75.9,64.82333333333332,0.6,27,3.396666666666667,19.0,35.85,71.94761904761904
85,2013-02-14,2013-02-14,1,35.5207,-119.237,8.1,6.9,20.7,66,72384023155,"BAKERSFIELD AIRPORT, CA US",22.34163628235803,49.286666666666676,73.9,63.72333333333334,0.6900000000000002,23,2.8500000000000005,15.9,37.07000000000001,62.38818565400844
86,2013-02-26,2013-02-28,3,35.5727,-119.1877,11.5,9.45,18.9,62,72384023155,"BAKERSFIELD AIRPORT, CA US",21.269414158533184,50.10333333333334,75.9,64.17999999999999,0.67,25,3.4933333333333336,19.0,36.45333333333335,65.06926406926408
87,2013-02-06,2013-02-06,1,35.5864,-120.7173,4.1,4.1,4.1,50,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",13.433979239822305,44.90999999999999,72.0,62.333333333333336,0.53,22,3.1366666666666676,19.0,35.96666666666667,71.28571428571426
88,2013-02-06,2013-02-12,7,35.6203,-120.3639,13.7,12.65,25.3,77,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",29.945397646416783,44.90999999999999,72.0,62.333333333333336,0.53,22,3.1366666666666676,19.0,35.96666666666667,71.28571428571426
89,2013-02-12,2013-02-13,2,35.732,-119.0668,23.7,17.224999999999998,68.89999999999999,81,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",33.019289910529764,45.326666666666675,71.6,59.480000000000004,0.26,27,3.2199999999999998,15.9,37.306666666666665,125.90740740740743
90,2013-02-28,2013-02-28,1,35.7425,-119.2994,9.7,8.55,17.1,70,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",41.30276643187042,47.52799999999999,71.6,62.168,0.47,24,3.6439999999999997,14.0,37.484,83.38245614035087
91,2013-02-05,2013-02-05,1,35.7412,-119.8864,7.3,6.05,12.1,70,74702023110,"LEMOORE REEVES NAS, CA US",66.10447452861928,43.98666666666667,66.9,58.660000000000004,0.44,21,4.4799999999999995,19.0,35.57000000000001,81.4567901234568
92,2013-02-26,2013-02-26,1,35.8743,-119.2632,10.1,8.45,16.9,66,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",28.15746641978997,46.80799999999999,71.6,61.376000000000005,0.51,23,3.648,14.0,38.007999999999996,76.73442622950819
93,2013-02-03,2013-02-03,1,36.173,-120.1007,13.6,9.75,19.5,75,74702023110,"LEMOORE REEVES NAS, CA US",24.42408619880959,43.300000000000004,66.9,58.06000000000001,0.45,20,4.39,19.0,34.95666666666666,78.72727272727273
94,2013-02-21,2013-02-21,1,36.1478,-121.0564,4.1,4.1,4.1,57,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",71.19780565159222,46.676666666666655,79.0,64.72333333333333,0.6100000000000001,19,3.2033333333333336,18.1,37.970000000000006,65.74178403755866
95,2013-02-18,2013-02-26,9,36.1874,-119.1006,28.8,18.28,91.4,79,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",18.03638026555171,47.36000000000001,71.6,62.11999999999999,0.26,27,3.4466666666666663,15.9,38.77333333333334,131.55555555555557
96,2013-02-07,2013-02-07,1,36.2143,-120.2381,12.7,11.15,22.3,69,74702023110,"LEMOORE REEVES NAS, CA US",34.60098988235576,44.07000000000001,66.9,59.15666666666667,0.24000000000000002,23,4.51,19.0,35.47333333333333,129.61764705882354
97,2013-02-01,2013-02-01,1,36.2182,-121.2586,42.8,28.0,56.0,87,72593023233,"SALINAS AIRPORT, CA US",62.917162211122665,48.11333333333334,73.0,62.27000000000001,1.0399999999999998,25,5.423333333333334,20.0,37.276666666666664,42.204678362573105
98,2013-02-26,2013-02-28,3,36.2522,-119.2123,5.9,4.75,9.5,57,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",22.02942335057663,46.74666666666666,71.6,61.4,1.14,27,2.953333333333333,14.0,36.99999999999999,37.69892473118279
99,2013-02-12,2013-02-12,1,36.3693,-121.3471,4.8,4.8,4.8,50,72593023233,"SALINAS AIRPORT, CA US",43.7435439444128,48.73666666666667,73.0,62.836666666666666,0.29000000000000004,26,5.126666666666667,20.0,38.08666666666667,124.96581196581198
100,2013-02-03,2013-02-03,1,36.3816,-120.1228,80.9,59.7,119.4,98,74702023110,"LEMOORE REEVES NAS, CA US",19.915093049264975,43.300000000000004,66.9,58.06000000000001,0.45,20,4.39,19.0,34.95666666666666,78.72727272727273
101,2013-02-03,2013-02-03,1,36.4281,-120.3459,41.3,23.575,94.3,91,74702023110,"LEMOORE REEVES NAS, CA US",45.18643032029511,43.300000000000004,66.9,58.06000000000001,0.45,20,4.39,19.0,34.95666666666666,78.72727272727273
102,2013-02-12,2013-02-12,1,36.4545,-119.8151,12.1,12.1,12.1,74,74702023110,"LEMOORE REEVES NAS, CA US",20.127510631643577,44.26666666666667,66.9,59.646666666666675,0.52,24,4.4799999999999995,17.1,35.42666666666667,71.3978494623656
103,2013-02-28,2013-02-28,1,36.4744,-119.239,6.9,6.9,6.9,59,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",25.0180685801464,46.923333333333325,71.6,61.94000000000001,1.14,27,2.8033333333333337,13.0,36.88999999999999,37.84139784946236
