event_id,fire_start_date,fire_end_date,fire_duration_days,fire_latitude,fire_longitude,fire_max_frp,fire_avg_frp,fire_total_frp,confidence,station_id,station_name,station_distance_km,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
11,2012-01-10,2012-01-10,1,33.4449,-117.5325,30.6,23.23333333333333,69.7,84,72292800369,"MCOLF CAMP PENDLETON RED BEACH AIRPORT, CA US",19.57552269187147,55.388888888888886,75.9,66.95555555555556,0.04,6,3.188888888888888,11.1,44.644444444444446,395.63492063492055
12,2012-01-20,2012-01-20,1,33.7284,-116.1485,6.0,6.0,6.0,67,74718703104,"DESERT RESORTS REGIONAL AIRPORT, CA US",10.87721391037287,53.91052631578947,84.0,75.39999999999999,0.0,19,3.3526315789473684,17.1,26.026315789473685,539.1052631578947
13,2012-01-21,2012-01-21,1,33.8482,-118.3402,24.6,17.3,34.6,84,72295503174,"TORRANCE, CA US",4.975451028851715,61.654999999999994,86.0,71.69,0.0,20,4.68,13.0,41.72,616.55
14,2012-01-13,2012-01-28,16,34.0929,-117.5282,5.8,4.76,23.8,65,74704003102,"ONTARIO INTERNATIONAL AIRPORT, CA US",6.977631371583793,60.65,84.9,77.74999999999999,0.0,12,3.2583333333333333,41.0,25.674999999999997,606.5
16,2012-01-08,2012-01-08,1,34.369,-117.3559,13.1,13.1,13.1,58,72382523131,"VICTORVILLE SOUTHERN CALIFORNIA INTERNATIONAL AIRPORT, CA US",23.98467128333803,48.18571428571429,69.8,66.45714285714286,99.99,6,4.585714285714286,18.1,16.985714285714288,0.48142386138189924
17,2012-01-17,2012-01-18,2,34.4058,-118.7515,9.8,9.65,19.3,70,72288623130,"VAN NUYS AIRPORT, CA US",35.989513618568644,59.76875,84.0,74.8125,0.0,16,4.075,20.0,24.4625,597.6874999999999
18,2012-01-17,2012-01-17,1,34.4311,-118.9289,18.7,18.7,18.7,75,72392623136,"CAMARILLO AIRPORT, CA US",30.083117690771854,57.875,90.0,74.075,0.02,15,4.9375,27.0,34.51875,482.29166666666663
19,2012-01-12,2012-01-12,1,34.8229,-118.2904,66.7,37.15,74.3,75,72381603159,"LANCASTER, CA US",12.525738230963183,44.47272727272727,73.0,67.44545454545454,0.0,11,3.5000000000000004,15.9,18.027272727272727,444.7272727272727
20,2012-01-28,2012-01-28,1,35.0325,-118.1756,7.5,7.5,7.5,70,72295303183,"MOJAVE AIRPORT, CA US",4.739256629145637,48.37777777777778,68.0,62.333333333333336,0.0,27,5.9222222222222225,44.1,17.844444444444445,483.77777777777777
21,2012-01-21,2012-01-21,1,35.2767,-119.4825,6.6,6.6,6.6,63,72384023155,"BAKERSFIELD AIRPORT, CA US",50.547059927391025,49.86,82.0,69.30999999999999,0.0,20,3.12,17.1,32.245,498.59999999999997
22,2012-01-21,2012-01-21,1,35.5175,-119.2364,9.2,9.2,9.2,67,72384023155,"BAKERSFIELD AIRPORT, CA US",22.13084284425733,49.86,82.0,69.30999999999999,0.0,20,3.12,17.1,32.245,498.59999999999997
23,2012-01-16,2012-01-16,1,35.6527,-120.7516,8.2,8.2,8.2,56,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",13.713874582041756,47.82000000000001,9999.9,1395.16,0.02,13,2.08,14.0,30.146666666666665,398.50000000000006
24,2012-01-18,2012-01-18,1,35.6539,-120.0487,6.9,6.9,6.9,62,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",64.45612797463187,46.7235294117647,9999.9,1237.7823529411764,0.02,15,2.1882352941176473,14.0,28.99411764705883,389.36274509803917
25,2012-01-17,2012-01-17,1,35.6813,-119.5049,116.2,116.2,116.2,80,72384023155,"BAKERSFIELD AIRPORT, CA US",56.949897507399264,50.99375,82.0,71.36875,0.0,16,3.16875,17.1,34.34375,509.93749999999994
26,2012-01-12,2012-01-12,1,35.8396,-121.1753,6.6,6.6,6.6,51,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",63.496338166478814,49.3909090909091,9999.9,974.9636363636363,0.02,9,2.127272727272727,12.0,31.690909090909088,411.5909090909091
27,2012-01-17,2012-01-17,1,35.856,-119.1617,11.1,11.1,11.1,67,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",22.17836488169468,45.825,75.2,65.75,0.0,16,2.96875,9.9,33.3125,458.25
28,2012-01-17,2012-01-18,2,36.0029,-119.1339,53.2,31.1,93.3,90,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",8.455207131915664,45.825,75.2,65.75,0.0,16,2.96875,9.9,33.3125,458.25
29,2012-01-24,2012-01-24,1,36.0041,-120.905,10.0,10.0,10.0,56,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",48.14477562872219,46.5,9999.9,930.5913043478258,1.6900000000000002,18,2.8434782608695657,18.1,29.75217391304348,25.977653631284912
30,2012-01-11,2012-01-18,8,36.0932,-118.5389,48.9,25.96666666666667,155.8,85,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",58.54892764799051,45.800000000000004,75.2,65.3,0.0,10,2.8,9.9,35.23,458.0
31,2012-01-18,2012-01-18,1,36.0932,-118.6556,9.4,9.4,9.4,57,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",45.71703782376473,45.358823529411765,75.2,64.92941176470588,0.0,17,2.9705882352941178,9.9,32.85294117647059,453.5882352941176
32,2012-01-17,2012-01-17,1,36.382,-119.1023,11.5,11.5,11.5,65,72389693144,"VISALIA MUNICIPAL AIRPORT, CA US",33.83102622958603,45.7,69.8,64.4,0.0,16,2.4625,15.0,34.89375,457.0
33,2012-01-28,2012-01-28,1,36.3892,-120.1061,6.7,6.7,6.7,71,74702023110,"LEMOORE REEVES NAS, CA US",18.403474260989118,44.91851851851852,69.1,61.98518518518518,0.74,21,4.818518518518518,24.1,32.69259259259259,53.47442680776014
34,2012-01-31,2012-01-31,1,36.431,-121.3049,15.5,12.85,25.7,68,72593023233,"SALINAS AIRPORT, CA US",42.51643923790851,50.940000000000005,77.0,66.35333333333332,1.62,23,6.003333333333334,28.9,38.276666666666664,29.61627906976744
35,2012-01-17,2012-01-28,12,36.5184,-120.0462,34.7,12.68,63.4,86,74702023110,"LEMOORE REEVES NAS, CA US",23.152307757822012,43.99375,69.1,64.1875,0.0,16,4.4125,19.0,30.95625,439.93749999999994
36,2012-01-28,2012-01-28,1,36.5228,-120.3163,11.4,11.4,11.4,76,74702023110,"LEMOORE REEVES NAS, CA US",45.776509129234164,44.91851851851852,69.1,61.98518518518518,0.74,21,4.818518518518518,24.1,32.69259259259259,53.47442680776014
37,2012-01-18,2012-01-18,1,36.5594,-119.5474,8.6,8.6,8.6,67,72389853119,"HANFORD MUNICIPAL AIRPORT, CA US",28.784790029390194,43.35294117647059,68.0,63.8,0.03,14,2.170588235294118,26.0,32.45294117647059,333.48416289592757
38,2012-01-21,2012-01-21,1,36.5838,-119.8704,6.3,6.3,6.3,51,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",27.42903517365666,46.805,68.0,63.46499999999999,0.0,20,2.0300000000000002,15.9,32.76,468.04999999999995
39,2012-01-23,2012-01-23,1,36.6094,-119.7286,8.0,8.0,8.0,50,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",18.95865107874731,47.13636363636363,68.0,63.159090909090885,0.91,20,2.463636363636364,19.0,33.668181818181814,46.66966696669667
40,2012-01-31,2012-01-31,1,36.6158,-118.0525,7.5,7.5,7.5,50,72480023157,"BISHOP AIRPORT, CA US",90.47657357697203,37.75,66.9,59.36000000000001,1.4300000000000002,26,5.066666666666667,27.0,14.679999999999998,24.673202614379083
41,2012-01-22,2012-01-24,3,36.6614,-120.0677,32.5,19.7,98.5,75,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",36.240540066766464,44.27619047619047,66.0,61.44761904761904,0.47,20,3.2476190476190476,19.0,31.842857142857145,77.67752715121136
42,2012-01-18,2012-01-18,1,36.7024,-121.7536,7.7,7.7,7.7,58,99817399999,"MOSS LANDING S HARBOR, CA US",11.325171287757453,60.54615384615385,63.5,61.5923076923077,0.0,13,4.223076923076923,15.9,49.19999999999998,605.4615384615385
43,2012-01-18,2012-01-18,1,36.7363,-119.6216,8.3,6.550000000000001,13.1,66,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",11.966855225735493,47.182352941176475,68.0,64.42352941176469,0.0,17,1.9235294117647062,15.9,34.035294117647055,471.82352941176475
44,2012-01-17,2012-01-17,1,36.7729,-120.1385,9.5,9.3,18.6,68,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",23.750258616337216,44.66875,66.0,63.26875,0.0,16,2.7625,15.0,33.46875,446.6875
45,2012-01-17,2012-01-17,1,36.8678,-119.9255,6.8,6.8,6.8,58,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",24.32880844519327,44.66875,66.0,63.26875,0.0,16,2.7625,15.0,33.46875,446.6875
46,2012-01-17,2012-01-17,1,36.903,-120.0571,25.0,12.225,48.9,81,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",10.877444362850145,44.66875,66.0,63.26875,0.0,16,2.7625,15.0,33.46875,446.6875
47,2012-01-17,2012-01-17,1,37.1063,-120.0712,19.8,13.866666666666667,41.6,79,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",14.1542336267594,44.66875,66.0,63.26875,0.0,16,2.7625,15.0,33.46875,446.6875
48,2012-01-23,2012-01-23,1,37.1183,-120.5292,11.2,11.2,11.2,66,72481523257,"MERCED MUNICIPAL AIRPORT, CA US",18.653737850288984,44.35454545454546,66.0,60.48636363636364,0.49,17,5.154545454545455,22.0,32.15,75.17719568567027
49,2012-01-17,2012-01-17,1,37.3028,-120.5562,6.8,6.8,6.8,60,72481523257,"MERCED MUNICIPAL AIRPORT, CA US",4.64567993810361,44.94375,66.0,62.7375,0.04,13,4.75,15.0,33.59375,321.02678571428567
50,2012-01-16,2012-01-16,1,37.3884,-120.6496,6.8,6.8,6.8,56,72481023203,"CASTLE AFB, CA US",9.222416680339757,44.49333333333333,68.0,64.04,0.0,15,2.1133333333333337,14.0,38.78,444.9333333333333
51,2012-01-08,2012-01-16,9,37.5415,-120.6232,12.5,9.633333333333333,28.9,64,72481023203,"CASTLE AFB, CA US",18.644494515158804,44.42857142857143,68.0,63.114285714285714,0.0,7,2.7857142857142856,14.0,41.6,444.2857142857143
52,2012-01-16,2012-01-16,1,37.5565,-120.947,6.7,6.7,6.7,56,72492623258,"MODESTO AIRPORT, CA US",7.702672227869751,45.66,66.9,63.36666666666667,0.0,15,2.3466666666666667,15.9,36.606666666666676,456.59999999999997
53,2012-01-16,2012-01-17,2,37.5618,-120.8035,10.7,8.44,42.2,68,72492623258,"MODESTO AIRPORT, CA US",18.231751182648512,45.66,66.9,63.36666666666667,0.0,15,2.3466666666666667,15.9,36.606666666666676,456.59999999999997
54,2012-01-09,2012-01-09,1,37.6419,-120.6946,5.5,5.5,5.5,54,72492623258,"MODESTO AIRPORT, CA US",28.953224765370212,46.5,66.9,63.075,0.0,8,3.1125,15.9,38.825,465.0
55,2012-01-08,2012-01-16,9,37.7526,-120.9575,15.1,12.85,25.7,71,72492623258,"MODESTO AIRPORT, CA US",14.117664940138317,46.41428571428571,66.9,62.814285714285724,0.0,7,3.085714285714286,15.9,39.785714285714285,464.1428571428571
57,2012-01-17,2012-01-17,1,37.7727,-118.9874,266.6,130.26666666666668,781.6,100,72389403181,"MAMMOTH LAKES MAMMOTH YOSEMITE AIRPORT, CA US",21.723910047799794,31.36875,9999.9,675.46875,0.0,16,4.225,28.0,5.1625000000000005,313.68749999999994
58,2012-01-16,2012-01-16,1,37.876,-121.215,5.6,5.6,5.6,52,72492023237,"STOCKTON AIRPORT, CA US",1.9993494276389026,45.26,75.0,64.04666666666667,0.01,14,2.86,21.0,34.419999999999995,411.45454545454544
59,2012-01-27,2012-01-28,2,37.9475,-120.0082,273.2,91.77142857142856,642.4,98,99999953150,"YOSEMITE VILLAGE 12 W, CA US",29.488346573688666,42.14615384615384,63.3,49.54230769230769,6.859999999999999,21,,,9999.899999999998,6.055481874447391
60,2012-01-17,2012-01-18,2,38.2388,-121.5921,10.7,9.9,19.8,70,72483023232,"SACRAMENTO AIRPORT ASOS, CA US",31.579257652322255,45.631249999999994,66.0,63.55,0.0,16,2.4375,26.0,34.443749999999994,456.31249999999994
61,2012-01-22,2012-01-22,1,38.2845,-120.1935,19.5,19.5,19.5,51,72061500206,"COLUMBIA AIRPORT, CA US",37.346922825046875,42.83333333333333,71.6,61.57142857142856,0.0,21,0.9714285714285715,16.9,26.64761904761904,428.33333333333326
62,2012-01-07,2012-01-07,1,38.3119,-121.6995,25.8,25.8,25.8,52,72057600174,"UNIVERSITY AIRPORT, CA US",26.23394298728273,46.36666666666667,66.2,62.30000000000001,0.0,6,0.4333333333333333,11.1,36.75000000000001,463.66666666666663
63,2012-01-16,2012-01-16,1,38.3164,-122.899,9.0,9.0,9.0,63,99999993245,"BODEGA 6 WSW, CA US",19.508814465518565,49.08,66.6,59.11333333333334,0.0,15,,,9999.899999999998,490.79999999999995
64,2012-01-17,2012-01-17,1,38.3487,-121.8221,12.4,12.4,12.4,73,74516023202,"TRAVIS FIELD AFB, CA US",15.340920358628564,45.38125,68.0,64.26875000000001,0.0,16,5.25625,25.1,34.4375,453.8125
66,2012-01-28,2012-01-28,1,38.363,-114.2302,20.2,20.2,20.2,66,99999953138,"BAKER 5 W, NV US",72.05523598240462,33.18518518518518,59.5,46.544444444444444,0.41,24,,,9999.9,65.06899055918663
67,2012-01-16,2012-01-16,1,38.396,-122.3508,8.1,8.0,16.0,58,72495593227,"NAPA CO AIRPORT, CA US",22.334734224389038,46.026666666666664,69.1,64.67999999999999,0.01,14,3.966666666666667,24.1,33.839999999999996,418.4242424242424
68,2012-01-17,2012-01-17,1,38.4365,-121.9343,7.6,7.6,7.6,61,72482893241,"VACAVILLE NUT TREE AIRPORT ASOS, CA US",7.077099643109936,45.8125,68.0,65.15625,0.0,16,2.34375,20.0,30.231250000000003,458.125
69,2012-01-16,2012-01-16,1,38.53,-121.6877,6.3,6.3,6.3,51,72057600174,"UNIVERSITY AIRPORT, CA US",10.583540045277259,47.20666666666667,66.2,63.08,0.0,15,2.3466666666666662,23.9,32.07333333333334,472.06666666666666
70,2012-01-16,2012-01-16,1,38.5599,-122.5311,8.3,8.3,8.3,54,72495723213,"SANTA ROSA SONOMA CO AIRPORT, CA US",31.69029047951765,45.193333333333335,70.0,66.24666666666666,0.01,14,1.6333333333333333,14.0,35.413333333333334,410.8484848484849
71,2012-01-17,2012-01-17,1,38.6523,-123.3523,9.0,9.0,9.0,50,99999993245,"BODEGA 6 WSW, CA US",47.99437839174433,48.818749999999994,66.6,58.5,0.0,16,,,9999.9,488.18749999999994
72,2012-01-17,2012-01-17,1,38.6809,-120.3284,88.0,55.0,110.0,96,72584793230,"SOUTH LAKE TAHOE AIRPORT, CA US",44.07613115257819,32.875,60.1,52.91875,0.0,16,2.96875,22.0,13.024999999999999,328.75
73,2012-01-16,2012-01-16,1,38.6756,-121.9871,6.6,6.6,13.2,56,72057600174,"UNIVERSITY AIRPORT, CA US",27.636898052603332,47.20666666666667,66.2,63.08,0.0,15,2.3466666666666662,23.9,32.07333333333334,472.06666666666666
74,2012-01-17,2012-01-17,1,38.7714,-122.0408,7.2,7.2,7.2,63,72057600174,"UNIVERSITY AIRPORT, CA US",38.9759236375485,46.875,66.2,62.4875,0.0,16,2.44375,23.9,31.475,468.75
75,2012-01-08,2012-01-17,10,38.8162,-121.4479,29.8,15.14,75.7,85,72061400205,"LINCOLN REGIONAL AIRPORT KARL HARDER FIELD, CA US",14.892812543304405,42.957142857142856,64.4,63.11428571428572,0.0,7,3.471428571428571,25.1,34.57142857142857,429.57142857142856
76,2012-01-12,2012-01-17,6,38.8087,-121.7442,96.2,44.38,221.9,99,72483993225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",20.4642305140509,46.6,66.9,64.16363636363636,0.0,11,3.4000000000000004,27.0,35.59090909090909,466.0
77,2012-01-12,2012-01-12,1,38.8911,-121.7618,102.4,69.30000000000001,138.60000000000002,93,72483993225,"SACRAMENTO METROPOLITAN AIRPORT, CA US",28.113543094604086,46.6,66.9,64.16363636363636,0.0,11,3.4000000000000004,27.0,35.59090909090909,466.0
78,2012-01-12,2012-01-12,1,39.0019,-121.4167,7.6,7.6,7.6,66,72061400205,"LINCOLN REGIONAL AIRPORT KARL HARDER FIELD, CA US",12.630073432091018,42.99090909090909,64.4,62.43636363636363,0.0,11,3.4545454545454537,25.1,33.2,429.9090909090909
79,2012-01-17,2012-01-17,1,39.0095,-119.8367,11.3,11.3,11.3,50,72584793230,"SOUTH LAKE TAHOE AIRPORT, CA US",21.574681208104803,32.875,60.1,52.91875,0.0,16,2.96875,22.0,13.024999999999999,328.75
80,2012-01-08,2012-01-13,6,39.0344,-121.56,52.0,43.86666666666667,131.6,81,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",7.57298921563335,45.800000000000004,66.0,63.55714285714286,0.0,7,2.585714285714286,20.0,36.25714285714285,458.0
81,2012-01-08,2012-01-13,6,39.11,-121.4774,75.3,37.2,186.0,94,72483793216,"BEALE AFB, CA US",5.534943294181628,45.41428571428571,63.9,62.67142857142858,0.0,7,3.942857142857143,22.9,37.25714285714286,454.1428571428571
82,2012-01-08,2012-01-11,4,39.1228,-121.9849,90.8,42.120000000000005,210.6,77,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",46.24005888013246,45.800000000000004,66.0,63.55714285714286,0.0,7,2.585714285714286,20.0,36.25714285714285,458.0
83,2012-01-13,2012-01-15,3,39.1383,-122.1206,24.7,23.55,47.1,75,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",61.37739555888735,45.57500000000001,66.0,63.583333333333336,0.0,12,2.816666666666667,20.0,34.05833333333333,455.75000000000006
84,2012-01-11,2012-01-11,1,39.1472,-121.8502,10.5,10.5,10.5,53,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",31.6305153015904,45.82000000000001,66.0,63.21,0.0,10,2.96,20.0,34.8,458.20000000000005
85,2012-01-26,2012-01-26,1,39.2271,-118.22,49.1,33.95,67.9,100,72488593102,"FALLON NAAS, NV US",59.00961636114702,32.827999999999996,64.9,52.352,0.44999999999999996,21,4.024,29.9,14.267999999999999,59.68727272727273
86,2012-01-08,2012-01-11,4,39.238,-122.2375,25.6,18.3,36.6,62,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",73.9804755619996,46.028571428571425,63.0,60.77142857142858,0.0,7,2.057142857142857,12.0,38.82857142857143,460.2857142857142
87,2012-01-17,2012-01-17,1,39.2408,-121.7205,20.3,15.85,31.700000000000003,78,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",22.816459219390968,45.4,66.9,63.425,0.0,16,3.4187499999999997,20.0,32.41875,453.99999999999994
88,2012-01-19,2012-01-19,1,39.3252,-119.8052,142.8,98.5,197.0,100,72054900171,"CARSON AIRPORT, NV US",17.702213739529878,34.09444444444445,9999.9,605.9722222222222,99.99,17,3.938888888888889,22.9,10.194444444444443,0.34063787036111953
89,2012-01-17,2012-01-17,1,39.3302,-121.7455,281.5,281.5,281.5,100,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",22.779868712081047,45.825,64.9,60.587500000000006,0.0,16,2.81875,20.0,34.83125,458.25
90,2012-01-12,2012-01-16,5,39.4186,-122.2317,278.4,153.35,306.7,100,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",59.89484813279086,46.17272727272728,66.2,62.10909090909092,0.0,11,4.054545454545454,24.1,34.090909090909086,461.72727272727275
91,2012-01-08,2012-01-11,4,39.35,-121.9722,126.6,62.833333333333336,188.5,76,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",42.016175000178634,46.028571428571425,63.0,60.77142857142858,0.0,7,2.057142857142857,12.0,38.82857142857143,460.2857142857142
92,2012-01-08,2012-01-08,1,39.417,-121.6589,16.1,16.1,16.1,69,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",9.495386377162701,46.028571428571425,63.0,60.77142857142858,0.0,7,2.057142857142857,12.0,38.82857142857143,460.2857142857142
93,2012-01-12,2012-01-12,1,39.4219,-122.2486,48.6,24.433333333333334,73.3,85,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",60.98352223322283,46.17272727272728,66.2,62.10909090909092,0.0,11,4.054545454545454,24.1,34.090909090909086,461.72727272727275
94,2012-01-17,2012-01-17,1,39.4395,-122.0391,9.0,9.0,9.0,52,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",45.18655262641754,45.89375,66.2,61.7,0.0,16,4.6625,24.1,31.268749999999997,458.93749999999994
95,2012-01-08,2012-01-17,10,39.5152,-122.1695,55.0,33.12727272727273,364.4,90,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",47.50894530601599,46.51428571428572,64.4,62.08571428571429,0.0,7,4.185714285714285,24.1,36.37142857142857,465.14285714285717
96,2012-01-17,2012-01-17,1,39.5275,-120.6623,93.2,67.6,135.2,96,72584523225,"BLUE CANYON NYACK AIRPORT, CA US",28.380629212295844,48.443749999999994,62.1,55.618750000000006,0.02,15,4.456250000000001,20.0,15.01875,403.6979166666666
97,2012-01-14,2012-01-14,1,39.5346,-118.5633,6.3,6.3,6.3,60,72488593102,"FALLON NAAS, NV US",21.474940764010622,30.738461538461536,64.9,51.599999999999994,0.0,13,2.6923076923076925,11.1,12.453846153846154,307.38461538461536
98,2012-01-11,2012-01-17,7,39.6052,-122.08,12.9,11.6,23.200000000000003,68,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",33.456335421560915,46.14,64.4,61.7,0.0,10,4.17,24.1,34.459999999999994,461.4
102,2012-01-12,2012-01-16,5,39.8897,-122.0572,17.4,11.733333333333333,35.2,68,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",25.061904866350496,46.17272727272728,66.2,62.10909090909092,0.0,11,4.054545454545454,24.1,34.090909090909086,461.72727272727275
103,2012-01-12,2012-01-12,1,40.1084,-122.4052,19.9,17.0,68.0,78,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",17.379547586401213,47.51818181818182,71.1,66.83636363636364,0.0,11,5.1000000000000005,20.0,31.55454545454546,475.1818181818182
106,2012-01-14,2012-01-14,1,40.5536,-121.9166,12.4,12.4,12.4,58,72592024257,"REDDING AIRPORT, CA US",42.52611471382369,47.0076923076923,69.1,65.81538461538462,0.0,13,2.9000000000000004,17.1,30.407692307692304,470.076923076923
107,2012-01-16,2012-01-16,1,40.7566,-122.8454,55.6,35.2,105.6,68,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",8.569113730135578,34.03333333333333,57.2,53.36000000000001,0.0,15,0.7400000000000001,14.0,29.006666666666664,340.3333333333333
108,2012-01-16,2012-01-16,1,41.0163,-121.3158,8.3,8.3,8.3,54,72595894299,"ALTURAS MUNICIPAL AIRPORT, CA US",98.49375156039301,29.779999999999998,9999.9,717.0133333333334,0.0,15,2.3733333333333335,25.1,16.44,297.79999999999995
110,2012-01-11,2012-01-14,4,41.6683,-123.2936,102.0,38.081818181818186,418.9,86,72595524259,"MONTAGUE SISKIYOU AIRPORT, CA US",92.3582773836509,34.78,61.0,51.69,0.0,10,2.7,26.0,26.810000000000002,347.8
111,2012-02-10,2012-02-28,19,32.5628,-114.5714,84.9,38.7,270.9,93,74003503145,"YUMA MCAS, AZ US",10.90583495844739,59.06666666666668,82.9,72.86333333333333,0.0,30,4.81,21.0,25.283333333333328,590.6666666666667
112,2012-02-06,2012-02-28,23,32.6626,-114.5586,105.6,59.0,118.0,97,74003503145,"YUMA MCAS, AZ US",6.595758701840203,58.72333333333332,79.0,72.56666666666666,0.0,30,5.053333333333334,21.0,24.143333333333327,587.2333333333332
113,2012-02-03,2012-02-09,7,32.6878,-115.648,75.7,46.82000000000001,234.1,85,72281023199,"EL CENTRO NAF, CA US",16.146873974395223,56.03000000000001,81.0,73.19,0.0,30,3.3133333333333326,27.0,28.13666666666667,560.3000000000001
114,2012-02-22,2012-02-28,7,32.6909,-114.3099,67.7,39.75,79.5,70,99999953154,"YUMA 27 ENE, AZ US",20.921971854010284,58.17999999999999,80.2,72.82,0.11,29,,,9999.900000000001,277.047619047619
115,2012-02-12,2012-02-12,1,32.7213,-115.4596,497.6,425.55,851.1,100,74718503144,"IMPERIAL CO AIRPORT, CA US",18.078215705683444,56.46666666666667,82.9,73.51333333333334,0.0,30,4.276666666666666,29.9,30.060000000000002,564.6666666666666
116,2012-02-28,2012-02-28,1,32.765,-114.3748,16.1,16.1,16.1,68,99999953154,"YUMA 27 ENE, AZ US",22.1012568004619,59.349999999999994,83.8,74.70666666666668,0.0,30,,,9999.900000000001,593.4999999999999
