event_id,fire_start_date,fire_end_date,fire_duration_days,fire_latitude,fire_longitude,fire_max_frp,fire_avg_frp,fire_total_frp,confidence,station_id,station_name,station_distance_km,avg_temp_30d,max_temp_30d,avg_max_temp_30d,total_precip_30d,days_without_rain,avg_wind_speed,max_wind_speed,avg_dewpoint,temp_precip_ratio
31,2011-01-25,2011-01-25,1,39.6586,-121.1972,221.7,106.15,636.9,100,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",50.583674754268394,44.625,72.0,53.85,1.34,13,2.6875,14.0,40.32916666666667,30.98958333333333
32,2011-01-07,2011-01-07,1,39.8467,-121.521,13.5,13.5,13.5,74,72497393203,"CHICO ARMY FLYING SCHOOL, CA US",36.8850661744011,37.449999999999996,9999.9,1702.3166666666666,199.98,4,3.233333333333334,9.9,34.3,0.1871751299480208
33,2011-01-27,2011-01-27,1,40.1114,-122.3908,12.9,9.8,19.6,73,72591024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",15.752011525262501,46.34615384615384,75.0,60.95384615384616,0.94,20,4.4653846153846155,20.0,35.8423076923077,44.56360946745561
34,2011-01-25,2011-01-25,1,40.3051,-122.6805,4.8,4.8,4.8,56,99999904222,"REDDING 12 WNW, CA US",39.22417885756128,44.82916666666667,73.0,58.86666666666667,1.29,18,,,9999.9,32.25119904076739
35,2011-01-18,2011-01-20,3,40.3634,-122.9655,20.3,13.325,53.3,73,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",42.85249990852367,35.694117647058825,59.0,44.1764705882353,0.0,17,0.8823529411764706,15.0,33.0529411764706,356.94117647058823
36,2011-01-20,2011-01-20,1,40.5172,-122.558,15.6,15.6,15.6,67,99999904222,"REDDING 12 WNW, CA US",15.777505014735162,42.852631578947374,69.1,55.51578947368421,1.29,13,,,9999.9,30.829231351760697
37,2011-01-25,2011-01-25,1,41.0681,-120.0808,14.6,12.5,25.0,73,72595894299,"ALTURAS MUNICIPAL AIRPORT, CA US",70.52906811725498,28.333333333333332,53.1,43.324999999999996,0.41000000000000003,16,1.7083333333333333,14.0,22.366666666666664,55.55555555555555
38,2011-01-21,2011-01-21,1,41.281000000000006,-123.3205,23.7,15.55,31.1,80,72019300117,"LONNIE POOL FIELD WEAVERVILLE AIRPORT, CA US",73.95951323697354,36.765,59.0,46.4,0.0,20,1.0450000000000002,15.0,33.385000000000005,367.65
39,2011-02-24,2011-02-24,1,32.7107,-114.1006,38.7,34.55,69.1,75,99999953154,"YUMA 27 ENE, AZ US",16.89219064923189,55.10333333333334,79.2,70.38000000000001,0.32,28,,,9999.900000000001,131.1984126984127
40,2011-02-03,2011-02-23,21,32.8061,-115.6444,457.4,121.37142857142858,1699.2,100,72281023199,"EL CENTRO NAF, CA US",3.626512866790781,56.35000000000001,88.0,74.38000000000001,0.0,30,4.8166666666666655,25.1,28.010000000000005,563.5
41,2011-02-15,2011-02-15,1,32.7295,-115.4667,177.5,133.2,266.4,97,74718503144,"IMPERIAL CO AIRPORT, CA US",16.879169368875655,56.79000000000001,87.1,75.19999999999999,0.0,30,4.056666666666667,24.1,26.540000000000003,567.9000000000001
42,2011-02-07,2011-02-14,8,32.7631,-116.5528,71.3,45.38,226.9,89,74718603164,"CAMPO ASOS, CA US",17.87861325410887,48.68,80.1,63.893333333333324,0.12,28,8.6,33.0,24.910000000000004,221.27272727272728
43,2011-02-07,2011-02-07,1,32.7717,-114.6414,20.9,20.9,20.9,54,74003503145,"YUMA MCAS, AZ US",13.784780208291883,58.61,86.0,73.22333333333333,0.0,30,6.033333333333333,26.0,22.493333333333332,586.0999999999999
44,2011-02-17,2011-02-17,1,32.8552,-115.3692,152.1,109.7,219.4,100,74718503144,"IMPERIAL CO AIRPORT, CA US",23.129822781577296,56.95000000000001,86.0,74.92999999999999,0.0,30,4.496666666666667,24.1,26.660000000000004,569.5000000000001
45,2011-02-17,2011-02-28,12,32.867,-115.541,141.7,63.93333333333334,191.8,100,74718503144,"IMPERIAL CO AIRPORT, CA US",5.3368763061552205,56.95000000000001,86.0,74.92999999999999,0.0,30,4.496666666666667,24.1,26.660000000000004,569.5000000000001
46,2011-02-23,2011-02-23,1,32.9707,-115.3985,59.0,35.0,105.0,86,74718503144,"IMPERIAL CO AIRPORT, CA US",24.874326603773838,55.99666666666666,80.1,72.30999999999999,0.64,28,4.966666666666667,24.1,28.083333333333336,75.67117117117117
47,2011-02-01,2011-02-24,24,33.1324,-115.48,390.7,172.9875,1383.9,100,74718503144,"IMPERIAL CO AIRPORT, CA US",34.745810562356546,55.51333333333333,87.1,72.61999999999999,0.0,30,3.6100000000000003,24.1,30.866666666666664,555.1333333333332
48,2011-02-15,2011-02-23,9,33.1443,-115.4594,316.0,139.225,556.9,100,74718503144,"IMPERIAL CO AIRPORT, CA US",36.750184219473,56.79000000000001,87.1,75.19999999999999,0.0,30,4.056666666666667,24.1,26.540000000000003,567.9000000000001
49,2011-02-17,2011-02-17,1,33.2888,-115.5834,318.2,118.73333333333332,356.2,82,74718503144,"IMPERIAL CO AIRPORT, CA US",50.417477045913536,56.95000000000001,86.0,74.92999999999999,0.0,30,4.496666666666667,24.1,26.660000000000004,569.5000000000001
50,2011-02-23,2011-02-23,1,33.3007,-116.3441,29.0,20.466666666666665,61.4,77,74718703104,"DESERT RESORTS REGIONAL AIRPORT, CA US",41.817299462805835,54.31666666666667,82.0,72.11,0.92,28,4.4333333333333345,24.1,27.79,53.251633986928105
51,2011-02-09,2011-02-11,3,33.4486,-114.6992,25.0,15.7,47.1,79,74718823158,"BLYTHE ASOS, CA US",18.964057376144783,56.99333333333334,82.9,72.32333333333332,0.0,30,7.300000000000001,31.1,20.21333333333333,569.9333333333334
52,2011-02-23,2011-02-25,3,33.5106,-116.1684,12.3,9.75,19.5,69,74718703104,"DESERT RESORTS REGIONAL AIRPORT, CA US",13.44605545437028,54.31666666666667,82.0,72.11,0.92,28,4.4333333333333345,24.1,27.79,53.251633986928105
53,2011-02-05,2011-02-14,10,33.5498,-114.6614,9.0,6.6,13.2,55,74718823158,"BLYTHE ASOS, CA US",9.661562489458522,55.779999999999994,82.9,70.85,0.0,30,6.800000000000001,31.1,21.16666666666667,557.8
54,2011-02-14,2011-02-14,1,33.666,-114.5828,34.5,34.5,34.5,85,74718823158,"BLYTHE ASOS, CA US",15.531728972837778,57.470000000000006,82.9,73.29333333333334,0.0,30,7.223333333333334,31.1,18.690000000000005,574.7
55,2011-02-13,2011-02-13,1,33.7541,-115.3605,8.6,8.6,8.6,65,74718823158,"BLYTHE ASOS, CA US",73.26168143729477,57.53333333333334,82.9,73.29333333333332,0.0,30,7.433333333333334,31.1,19.213333333333335,575.3333333333334
56,2011-02-14,2011-02-14,1,33.7963,-114.4699,60.8,45.96666666666667,137.9,93,74718823158,"BLYTHE ASOS, CA US",33.54964739140717,57.470000000000006,82.9,73.29333333333334,0.0,30,7.223333333333334,31.1,18.690000000000005,574.7
57,2011-02-21,2011-02-21,1,34.0171,-114.4075,7.8,7.8,7.8,60,99999953172,"LAKE HAVASU CITY 19 SE, AZ US",40.083741450742544,55.04333333333332,76.5,70.71000000000001,1.33,28,,,9999.900000000001,38.49184149184148
58,2011-02-01,2011-02-23,23,34.3735,-118.9432,49.0,17.2,86.0,86,72392623136,"CAMARILLO AIRPORT, CA US",24.09673298932452,57.04666666666667,84.0,70.47666666666666,0.83,27,6.736666666666666,31.1,36.85666666666666,61.3405017921147
60,2011-02-04,2011-02-04,1,34.4581,-119.2172,7.9,7.9,7.9,54,72392793110,"OXNARD VENTURA CO AIRPORT, CA US",28.67228220210805,58.20333333333334,80.1,69.38666666666668,0.18,29,6.049999999999999,28.9,37.16333333333333,207.86904761904762
61,2011-02-10,2011-02-10,1,34.9265,-119.6536,19.0,14.333333333333334,43.0,67,99834099999,"SANTA BARBARA, CA US",57.55557224813206,56.86333333333333,79.0,65.73333333333333,0.0,30,3.5100000000000002,19.0,9999.900000000001,568.6333333333332
62,2011-02-25,2011-02-25,1,34.9742,-114.6708,8.8,8.8,8.8,70,72380523179,"NEEDLES AIRPORT, CA US",23.63342008803072,55.49333333333333,77.0,68.79333333333332,0.62,28,7.823333333333335,31.1,22.23,77.07407407407408
63,2011-02-01,2011-02-10,10,35.204,-120.428,14.5,11.0,33.0,76,72289793206,"SAN LUIS OBISPO MCCHESNEY FIELD, CA US",24.28038319504227,53.15333333333333,80.1,67.52,2.6199999999999997,25,3.9300000000000006,19.0,43.04666666666667,19.541666666666668
64,2011-02-17,2011-02-19,3,35.4749,-119.1074,10.5,9.85,19.7,74,72384023155,"BAKERSFIELD AIRPORT, CA US",7.341037847961029,49.446666666666665,75.9,63.72333333333334,0.24,29,3.086666666666667,22.9,39.92999999999999,145.4313725490196
65,2011-02-08,2011-02-08,1,35.4883,-120.2203,3.7,3.7,3.7,51,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",49.636437085452506,48.72333333333334,75.9,67.3,0.08,28,3.666666666666667,18.1,38.486666666666665,270.6851851851853
66,2011-02-09,2011-02-09,1,35.5088,-116.5081,4.3,4.3,4.3,54,74611003182,"BICYCLE LAKE FORT IRWIN ARMY AIR FIELD, CA US",28.62837704952577,51.81666666666667,77.9,64.04666666666667,0.0,30,8.113333333333333,29.9,20.343333333333337,518.1666666666666
67,2011-02-10,2011-02-10,1,35.7906,-121.0322,7.8,6.5,13.0,64,72396593209,"PASO ROBLES MUNICIPAL AIRPORT, CA US",46.71560748634208,49.24666666666667,75.9,68.69666666666667,0.08,28,3.6233333333333335,18.1,38.55666666666666,273.5925925925926
68,2011-02-28,2011-02-28,1,35.8396,-119.2041,9.8,9.0,18.0,71,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",26.288443247511,46.148148148148145,71.6,58.46666666666667,100.74000000000001,21,3.7074074074074073,15.9,38.21481481481482,0.4576373279268955
69,2011-02-01,2011-02-01,1,35.9872,-119.1141,10.2,8.7,17.4,70,72389523149,"PORTERVILLE MUNICIPAL AIRPORT, CA US",7.40194209715202,44.53666666666667,64.4,53.17999999999999,99.99,29,2.15,11.1,40.88666666666666,0.44496619708928636
70,2011-02-01,2011-02-01,1,36.3401,-121.2958,4.2,4.2,4.2,61,72593023233,"SALINAS AIRPORT, CA US",49.99563798955642,51.71,75.9,65.78333333333335,1.7400000000000002,22,5.5533333333333355,28.0,42.38000000000002,28.10326086956521
71,2011-02-08,2011-02-09,2,36.486,-121.3615,10.0,8.15,16.3,70,72593023233,"SALINAS AIRPORT, CA US",33.83375390190622,52.94666666666667,78.1,68.48,0.56,24,4.743333333333333,17.1,42.6,80.22222222222223
72,2011-02-15,2011-02-15,1,36.558,-119.7665,17.9,14.6,29.2,79,72389093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",25.172038478829528,48.39666666666667,75.0,60.769999999999996,0.2,29,2.0433333333333334,14.0,40.95,161.3222222222222
73,2011-02-01,2011-02-28,28,36.5858,-121.5356,14.2,9.0,18.0,71,72593023233,"SALINAS AIRPORT, CA US",11.887442273121305,51.71,75.9,65.78333333333335,1.7400000000000002,22,5.5533333333333355,28.0,42.38000000000002,28.10326086956521
74,2011-02-10,2011-02-23,14,36.6393,-118.0736,25.7,15.033333333333331,45.1,84,72480023157,"BISHOP AIRPORT, CA US",87.18716521643094,43.86333333333333,75.9,64.33666666666667,0.0,30,7.383333333333334,29.9,18.02,438.63333333333327
75,2011-02-28,2011-02-28,1,36.7291,-120.6912,15.6,11.633333333333333,34.9,71,99999993243,"MERCED 23 WSW, CA US",60.3575388621007,46.029999999999994,69.6,59.88999999999999,2.3,23,,,9999.900000000001,19.179166666666664
76,2011-02-09,2011-02-09,1,36.734,-121.7624,7.3,7.3,7.3,56,99817399999,"MOSS LANDING S HARBOR, CA US",7.685660398779278,53.88965517241381,78.4,63.206896551724135,0.0,29,3.9724137931034487,14.0,45.85172413793102,538.896551724138
77,2011-02-09,2011-02-17,9,36.8756,-120.4414,43.0,25.08333333333333,150.5,90,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",38.668012781999835,46.169999999999995,68.0,56.38666666666666,0.28,26,2.3333333333333335,15.9,41.59,121.49999999999999
78,2011-02-13,2011-02-13,1,36.8981,-120.5839,33.5,26.1,78.3,81,72481523257,"MERCED MUNICIPAL AIRPORT, CA US",43.67279127916244,46.83666666666668,71.1,58.03666666666666,0.37999999999999995,19,2.44,19.0,41.393333333333324,97.57638888888891
79,2011-02-13,2011-02-13,1,36.9234,-121.1226,26.1,26.1,26.1,59,74917900392,"HOLLISTER MUNICIPAL AIRPORT, CA US",32.78146295271113,50.36,75.2,67.4,0.0,30,2.5766666666666667,19.0,42.226666666666674,503.59999999999997
80,2011-02-15,2011-02-15,1,36.9496,-120.2583,14.5,14.5,14.5,74,74504693242,"MADERA MUNICIPAL AIRPORT, CA US",16.85167435523593,46.97333333333333,73.9,58.923333333333325,0.28,26,2.6100000000000003,15.9,40.766666666666666,123.61403508771929
81,2011-02-23,2011-02-23,1,37.1722,-120.793,29.6,19.15,38.3,86,99999993243,"MERCED 23 WSW, CA US",12.337019585782503,46.03666666666666,69.6,59.21666666666667,1.8599999999999999,25,,,9999.900000000001,23.488095238095237
82,2011-02-15,2011-02-15,1,37.4542,-118.4048,36.5,25.066666666666663,75.2,85,72480023157,"BISHOP AIRPORT, CA US",10.535909972621845,44.24333333333333,75.9,65.17333333333333,0.0,30,7.5633333333333335,29.9,16.186666666666664,442.4333333333333
83,2011-02-12,2011-02-12,1,37.5119,-117.9276,56.8,56.8,56.8,83,72480023157,"BISHOP AIRPORT, CA US",50.35517969215575,44.28000000000001,75.9,65.2,0.0,30,7.529999999999999,29.9,17.313333333333336,442.80000000000007
84,2011-02-08,2011-02-08,1,37.6184,-120.5132,6.5,5.5,11.0,61,72481023203,"CASTLE AFB, CA US",26.759276694294403,46.04333333333332,71.6,57.25999999999999,299.96999999999997,27,2.316666666666667,20.0,45.10666666666667,0.15344197465035933
85,2011-02-09,2011-02-09,1,37.5533,-120.9303,11.6,10.4,20.8,69,72492623258,"MODESTO AIRPORT, CA US",8.461028424724425,46.556666666666665,70.0,57.37333333333333,0.33999999999999997,20,2.73,19.0,41.36333333333333,105.81060606060606
86,2011-02-10,2011-02-10,1,37.6443,-120.6266,10.6,10.6,10.6,54,72481023203,"CASTLE AFB, CA US",29.721676756229513,46.733333333333334,71.6,58.58,299.96999999999997,27,2.69,21.0,45.129999999999995,0.15574143810888572
87,2011-02-08,2011-02-08,1,37.7469,-121.0794,4.3,4.3,4.3,52,72492623258,"MODESTO AIRPORT, CA US",19.305003715151518,46.09333333333334,70.0,56.473333333333336,0.34,20,2.4566666666666666,15.0,41.47333333333333,104.75757575757576
88,2011-02-10,2011-02-10,1,37.8765,-120.2601,18.8,18.8,18.8,71,72061500206,"COLUMBIA AIRPORT, CA US",24.59842647528563,43.50333333333334,68.0,59.300000000000004,0.0,30,0.8066666666666668,8.0,36.510000000000005,435.03333333333336
89,2011-02-08,2011-02-08,1,38.0901,-120.7756,8.7,7.75,15.5,66,72061500206,"COLUMBIA AIRPORT, CA US",40.306050324609565,42.85666666666667,68.0,57.92,0.0,30,0.6966666666666668,8.0,36.56666666666667,428.56666666666666
90,2011-02-10,2011-02-10,1,38.1535,-121.3877,12.9,12.9,12.9,75,72492023237,"STOCKTON AIRPORT, CA US",34.297999512592405,46.95666666666666,72.0,58.913333333333334,0.5,23,3.95,26.0,42.08333333333334,78.2611111111111
91,2011-02-10,2011-02-10,1,38.2487,-122.39,9.1,9.1,9.1,50,72495593227,"NAPA CO AIRPORT, CA US",12.99572911383154,49.493333333333325,81.0,62.983333333333334,0.93,23,4.676666666666667,29.9,39.93333333333333,48.05177993527507
92,2011-02-10,2011-02-10,1,38.3347,-122.9972,16.6,12.55,25.1,75,99999993245,"BODEGA 6 WSW, CA US",8.739768112484503,50.11333333333334,68.5,57.84666666666666,1.06,26,,,9999.900000000001,43.201149425287355
93,2011-02-05,2011-02-05,1,38.5236,-121.8463,9.6,9.6,9.6,70,72057600174,"UNIVERSITY AIRPORT, CA US",7.103349579599539,45.79333333333333,71.6,56.72,0.0,30,3.546666666666667,21.0,41.35666666666667,457.9333333333333
94,2011-02-06,2011-02-12,7,38.7784,-119.306,12.4,10.133333333333333,30.4,69,72065200433,"BRIDGEPORT SONORA JUNCTION, CA US",52.53998189084225,32.93666666666666,9999.9,720.9966666666666,0.14,27,1.5433333333333332,20.0,14.960000000000003,137.2361111111111
95,2011-02-22,2011-02-22,1,38.8352,-122.1911,5.6,5.6,5.6,51,72057600174,"UNIVERSITY AIRPORT, CA US",56.36685031514569,48.417857142857144,75.2,60.221428571428575,0.0,28,6.103571428571429,27.0,39.91428571428572,484.17857142857144
96,2011-02-13,2011-02-13,1,38.8819,-122.9301,7.7,7.7,7.7,50,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",40.541407964235205,48.416666666666664,75.9,68.77,1.4400000000000002,22,1.1033333333333333,17.1,39.02333333333333,31.439393939393934
97,2011-02-12,2011-02-12,1,38.959,-121.5265,11.7,8.375,33.5,67,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",16.55946575738719,49.25666666666666,73.9,61.60999999999999,0.64,25,4.3533333333333335,25.1,40.313333333333325,66.56306306306305
98,2011-02-20,2011-02-20,1,39.0517,-117.14,9.8,9.8,9.8,52,72485523153,"TONOPAH AIRPORT, NV US",111.26934001053851,36.982142857142854,63.0,53.385714285714286,0.03,27,9.421428571428573,27.0,17.232142857142858,284.47802197802196
99,2011-02-11,2011-02-11,1,39.0796,-122.0496,93.7,64.26666666666667,192.8,87,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",53.42251148169789,49.16666666666666,73.9,61.30999999999999,0.6500000000000001,24,4.4766666666666675,25.1,40.473333333333336,65.55555555555553
100,2011-02-10,2011-02-10,1,39.1009,-121.8347,65.4,29.875,119.5,96,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",29.510736079164865,48.88999999999999,73.9,60.773333333333326,0.65,24,4.489999999999999,25.1,40.626666666666665,65.18666666666665
101,2011-02-07,2011-02-09,3,39.111,-119.1613,86.7,68.30000000000001,204.90000000000003,86,72488593102,"FALLON NAAS, NV US",59.89167350343357,35.55333333333333,68.0,53.16,0.07,27,3.29,15.9,22.376666666666665,209.13725490196074
102,2011-02-12,2011-02-12,1,39.1353,-122.1816,9.3,9.3,9.3,65,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",68.1164213917043,49.25666666666666,73.9,61.60999999999999,0.64,25,4.3533333333333335,25.1,40.313333333333325,66.56306306306305
103,2011-02-08,2011-02-08,1,39.1545,-123.1996,7.9,6.65,13.3,65,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",2.9632189609614143,47.90666666666665,75.9,66.32333333333334,1.67,20,1.0699999999999998,17.1,39.86000000000001,27.065913370998107
104,2011-02-13,2011-02-13,1,39.1836,-123.0649,7.4,7.4,7.4,51,72590523275,"UKIAH MUNICIPAL AIRPORT, CA US",16.2398298020207,48.416666666666664,75.9,68.77,1.4400000000000002,22,1.1033333333333333,17.1,39.02333333333333,31.439393939393934
105,2011-02-10,2011-02-10,1,39.195,-121.613,10.4,7.300000000000001,21.9,64,72483893205,"MARYSVILLE AIRPORT ASOS, CA US",11.422654052369344,48.88999999999999,73.9,60.773333333333326,0.65,24,4.489999999999999,25.1,40.626666666666665,65.18666666666665
106,2011-02-09,2011-02-13,5,39.2659,-122.2336,133.7,55.4,332.4,89,74504893210,"OROVILLE MUNICIPAL AIRPORT, CA US",72.43999434116198,48.41333333333333,73.0,59.98333333333334,1.07,16,3.4899999999999998,17.1,41.23666666666667,41.378917378917365
